Energy,252-Cf,D2O_moderated_Cf,Am_Be,Am_B,Fe_moderated_Cf,C_moderated_Cf,Bare_Pu_Be_page100,H2O_moderated_Pu_Be_page100,D2O_moderated_Pu_Be_page100,Bare_PuO2_page100,Bare_Pu,Cadarache_spec1,Cadarache_spec2,GRENF_posA,GRENF_posB,GRENF_posC,GRENF_30cm_D2O,GRENF_10cm_Fe,GRENF_10cm_PE,2.8MeV_neutrons_238U,Silene_unmoderated,Silene_Pb_shield,Silene_PE_shield,Silene_steel_shield,PWR_Exp_Pos1,PWR_Exp_Pos2
1e-09,0.0,0.0,0.0,0.0,2.11e-11,4.67e-06,0.0,0.0,0.0,0.0,0.0
1.58e-09,0.0,0.0,0.0,0.0,6.896260869565218e-11,5.7593913043478265e-06,0.0,0.0,0.0,0.0,0.0
2.51e-09,0.0,0.0,0.0,0.0,1.2944578313253013e-10,7.490722891566265e-06,0.0,0.0,0.0,0.0,0.0
3.98e-09,0.0,0.0,0.0,0.0,1.8434939759036146e-10,1.018867469879518e-05,0.0,0.0,0.0,0.0,0.0
6.31e-09,0.0,0.0,0.0,0.0,5.115317164179105e-10,1.4453358208955223e-05,0.0025174626865671645,0.016886940298507465,0.0,0.0,0.0
1e-08,0.0,0.0,0.0,0.0,1.18e-09,2.12e-05,0.00808,0.0542,0.0,0.0,0.0
1.58e-08,0.0,0.0,0.0,0.0,2.249217391304348e-09,3.1488695652173914e-05,0.009149217391304348,0.06867478260869565,0.07968695652173911,0.0,0.0
2.51e-08,0.0,0.0,0.0,0.0,3.963614457831325e-09,4.76144578313253e-05,0.010619277108433736,0.08566144578313253,0.16436144578313253,0.0,0.0
3.98e-08,0.0,0.0,0.0,0.0,6.673373493975904e-09,7.217349397590361e-05,0.01233132530120482,0.09693734939759036,0.19033734939759037,0.0,0.0
6.31e-08,0.0,0.0,0.0,0.0,1.0261026119402985e-08,0.00012644552238805972,0.013567350746268657,0.10511567164179104,0.2072966417910448,0.0947164179104478,0.027449067164179112
1e-07,0.0,0.0,0.0,0.0,1.55e-08,0.000222,0.0146,0.112,0.219,0.304,0.0881
1.58e-07,0.0,0.012053913043478264,0.0,0.0,2.7654782608695652e-08,0.0002593217391304348,0.014196521739130434,0.10100521739130434,0.19882608695652174,0.22431304347826084,0.07917304347826087
2.51e-07,0.0,0.023928915662650603,0.0,0.0,4.67855421686747e-08,0.0003142168674698795,0.013240481927710844,0.08106265060240964,0.15893253012048192,0.12891084337349396,0.06658313253012048
3.98e-07,0.0,0.02404698795180723,0.0,0.0,7.612650602409638e-08,0.00038860240963855424,0.01095578313253012,0.04375180722891567,0.07699036144578315,0.059130120481927714,0.050997590361445785
6.31e-07,0.0,0.024255783582089553,0.0,0.0,1.546356343283582e-07,0.00047995149253731345,0.009213395522388059,0.02338582089552239,0.031943470149253736,0.055903358208955214,0.03789328358208955
1e-06,0.0,0.0246,0.0,0.0,2.99e-07,0.000608,0.00763,0.0154,0.0137,0.118,0.0244
1.58e-06,0.0,0.02510434782608696,0.0,0.0,5.204086956521739e-07,0.0007421565217391304,0.006934,0.013029565217391305,0.010658782608695653,0.06781739130434783,0.019961739130434784
2.51e-06,0.0,0.02594698795180723,0.0,0.0,8.843132530120481e-07,0.0009283614457831326,0.006050481927710844,0.010058072289156625,0.00743,0.017834939759036144,0.014978313253012047
3.98e-06,0.0,0.027363855421686747,0.0,0.0,1.4817590361445784e-06,0.0011503373493975905,0.0052357831325301205,0.007436867469879517,0.006449999999999999,0.015119277108433733,0.012439759036144577
6.31e-06,0.0,0.029713619402985076,0.0,0.0,2.335746268656716e-06,0.0014213619402985074,0.004626977611940299,0.006372164179104477,0.006044272388059701,0.012840671641791045,0.009334011194029851
1e-05,0.0,0.0335,0.0,0.0,3.63e-06,0.0018,0.00409,0.00662,0.00612,0.0105,0.00499
1.58e-05,0.0,0.03854347826086957,0.0,0.0,5.566695652173912e-06,0.0021984347826086957,0.0033637391304347825,0.006095478260869565,0.007174086956521739,0.009017217391304348,0.003547565217391304
2.51e-05,0.0,0.044656626506024096,0.0,0.0,8.283975903614457e-06,0.0027533734939759035,0.0026485542168674697,0.005708674698795181,0.008859156626506024,0.007218795180722892,0.001950722891566265
3.98e-05,0.0,0.04937951807228915,0.0,0.0,1.1607710843373492e-05,0.0034204819277108434,0.0026426506024096385,0.006234096385542168,0.011509879518072287,0.005825542168674699,0.001218674698795181
6.31e-05,0.0,0.05283973880597015,0.0,0.0,1.721268656716418e-05,0.004218507462686568,0.0024592910447761196,0.006697444029850746,0.015130223880597015,0.005031753731343284,0.0007404477611940299
0.0001,0.0,0.0558,0.0,0.0,2.63e-05,0.00532,0.00206,0.0072,0.0205,0.00466,0.00041
0.000158,0.0,0.05983478260869565,0.0,0.0,3.558e-05,0.00648,0.0018784347826086957,0.007805217391304347,0.025644347826086957,0.004130434782608695,0.0002493652173913044
0.000251,0.0,0.06450843373493975,0.0,0.0,5.3273493975903615e-05,0.008094216867469878,0.001653734939759036,0.008689156626506024,0.03217469879518072,0.0034957831325301203,8.259397590361446e-05
0.000398,0.0,0.06740120481927711,0.0,0.0,8.828192771084337e-05,0.010030602409638555,0.0014648192771084337,0.00986987951807229,0.03819638554216868,0.0030293975903614456,4.622771084337348e-05
0.000631,0.0,0.07159757462686567,0.0,0.0,0.00018625373134328362,0.01230205223880597,0.0013613059701492536,0.010618097014925373,0.041647761194029846,0.002639291044776119,2.3540914179104475e-05
0.001,0.0,0.078,0.0,0.0,0.000368,0.0154,0.00132,0.0111,0.0433,0.00224,9.49e-06
