15cm,0.00042331,0.00043068,0.00045663,0.00048566,0.00053273,0.00058655,0.00064625,0.00071635,0.00080297,0.00092903,0.0011152,0.0013123,0.0014512,0.0016171,0.0017339,0.0018449,0.0019514,0.0020286,0.002106,0.0021769,0.0022503,0.0022723,0.0023081,0.0023221,0.0023631,0.0023671,0.0023817,0.00239,0.002388,0.0023885,0.002379,0.0023855,0.0023481,0.0023431,0.0023366,0.0023237,0.0023026,0.0023124,0.0022896,0.0022993,0.0022842,0.0023004,0.0022543,0.0022866,0.002276,0.0022521,0.0022456,0.0021809,0.0021106,0.0020263,0.0019294,0.0018599,0.0017694,0.0016869,0.0016177,0.001516,0.0014275,0.001338,0.0012268,0.0010847,0.0010189,0.00089085,0.00087511,0.00082579,0.00079775,0.00074588,0.00069913,0.00059299,0.00053298,0.00045563,0.00040322,0.00044633,0.00042473,0.0004226,0.00041204,0.00040275,0.00062302,0.00029407,0.00023086,0.00019625,0.00017743,0.00015875,0.00015326,0.00016525
18cm,0.000427,0.00044274,0.00046653,0.00050997,0.00054957,0.00060483,0.00066876,0.00074071,0.00083347,0.00096013,0.0011478,0.0013594,0.0014828,0.0016446,0.0017878,0.0019013,0.0019884,0.0020858,0.0021434,0.0022108,0.0022781,0.0023088,0.0023234,0.0023634,0.0023625,0.0023643,0.0023845,0.0023921,0.0023696,0.0023593,0.0023547,0.0023387,0.0023251,0.0023224,0.0022945,0.0022717,0.002271,0.0022572,0.0022353,0.002226,0.0022397,0.0022183,0.0021981,0.0022133,0.0022017,0.0021711,0.0021502,0.0021063,0.0020294,0.0019458,0.00184,0.0017747,0.0016995,0.0016284,0.0015496,0.0014582,0.0013669,0.0012802,0.0011722,0.0010313,0.0009644,0.00085806,0.00083545,0.00079541,0.00075916,0.00072617,0.00065877,0.00056625,0.00050284,0.00043623,0.00038349,0.0004257,0.00039895,0.00039807,0.00039459,0.00038593,0.00059267,0.00028069,0.00021965,0.00018781,0.00017463,0.00014659,0.00014797,0.00015523
21cm,0.0004651,0.0004857,0.00051578,0.0005496,0.00059456,0.00066113,0.00073119,0.00080227,0.00090934,0.0010463,0.001261,0.0014623,0.0016141,0.0017824,0.0018977,0.0020097,0.0020912,0.0021699,0.0022158,0.002278,0.0023222,0.0023402,0.002348,0.0023471,0.0023663,0.0023397,0.0023436,0.0023082,0.0022839,0.0022855,0.0022394,0.0022047,0.0021754,0.0021511,0.0021326,0.0021003,0.0020742,0.0020366,0.0020013,0.0019976,0.0019819,0.0019841,0.0019473,0.0019504,0.0019288,0.0019231,0.0018682,0.0018168,0.0017606,0.0016814,0.0015775,0.001532,0.001466,0.0013943,0.0013274,0.0012531,0.001166,0.0010865,0.0010018,0.00088751,0.00082646,0.00074362,0.0007108,0.00067866,0.00065021,0.00060648,0.00056353,0.00048824,0.0004381,0.00037506,0.00033345,0.00036404,0.00034647,0.00034399,0.00034475,0.00032364,0.00051209,0.00024489,0.00019269,0.00016578,0.00015242,0.00013645,0.00013204,0.00013809
23cm,0.00051219,0.00053124,0.00056055,0.00059306,0.00064442,0.000716,0.00079548,0.00088364,0.00098498,0.0011358,0.0013543,0.0015759,0.0016986,0.0018605,0.0019603,0.0020809,0.0021353,0.0022053,0.0022344,0.0022533,0.0022757,0.0022772,0.0022606,0.0022526,0.0022277,0.002188,0.002167,0.0021446,0.0021069,0.0020554,0.002034,0.0019976,0.0019502,0.001913,0.0018835,0.0018497,0.0018118,0.0017709,0.0017458,0.0017136,0.0016954,0.0016884,0.0016477,0.0016326,0.001622,0.0015927,0.0015635,0.0014986,0.001452,0.001384,0.0013055,0.0012637,0.0011976,0.0011444,0.0010966,0.0010296,0.00096136,0.00089378,0.00081911,0.00072268,0.00067416,0.00060922,0.00057839,0.0005505,0.00053642,0.00050568,0.00046204,0.00039747,0.00035946,0.00030759,0.00027569,0.00029935,0.0002859,0.0002903,0.00027959,0.00027463,0.00041706,0.00020432,0.00015864,0.00013738,0.00012687,0.00011549,0.00010747,0.00011786
24cm,0.00052839,0.00055628,0.00058805,0.00062141,0.00067972,0.00075315,0.00084387,0.00091749,0.0010327,0.0011931,0.0014019,0.0016186,0.0017326,0.0018877,0.0019988,0.0020763,0.0021288,0.0021615,0.0022032,0.0022142,0.0022111,0.0021967,0.0021846,0.0021531,0.0021339,0.0020975,0.0020611,0.0020031,0.0019722,0.0019244,0.0018899,0.0018548,0.001806,0.0017595,0.0017291,0.0016807,0.0016546,0.0016064,0.0015768,0.0015448,0.0015028,0.0015112,0.0014834,0.001469,0.0014419,0.0014042,0.0013855,0.0013345,0.0012772,0.001221,0.001148,0.0011036,0.0010604,0.0010105,0.00096361,0.0008971,0.00084181,0.0007777,0.00072345,0.00063905,0.00059508,0.00053168,0.00051224,0.00049075,0.00046685,0.0004426,0.00040468,0.00035408,0.00031294,0.0002714,0.00024398,0.00026749,0.00025153,0.00025432,0.0002514,0.00024469,0.0003788,0.00018363,0.00014747,0.000125,0.0001161,0.00010759,0.00010368,0.00011144
25cm,0.00057206,0.00059068,0.00062108,0.00065814,0.0007235,0.00079462,0.00088907,0.00097955,0.0011015,0.0012608,0.0014694,0.0016874,0.0018004,0.0019412,0.0020178,0.0020828,0.0021211,0.0021499,0.0021457,0.0021651,0.0021511,0.0021246,0.0020783,0.0020304,0.0019971,0.0019617,0.0019118,0.0018605,0.0018133,0.0017754,0.0017169,0.0016844,0.0016378,0.001583,0.0015485,0.0015073,0.0014631,0.0014333,0.0013911,0.0013696,0.0013403,0.0013262,0.0012996,0.001286,0.0012704,0.0012285,0.001203,0.0011605,0.001106,0.0010563,0.00099344,0.00095888,0.00092057,0.00086295,0.00082988,0.00078665,0.00072142,0.00067664,0.00061784,0.00054788,0.00051813,0.00045767,0.00044729,0.0004234,0.00040735,0.000383,0.00034953,0.00030225,0.00026836,0.00024016,0.00020905,0.00022822,0.00021665,0.00021768,0.00021682,0.00021397,0.00032931,0.00015764,0.0001247,0.00011451,0.00010462,9.59E-05,9.42E-05,0.00010273
26cm,0.0006156,0.000647,0.00068306,0.0007268,0.00078028,0.00086929,0.0009706,0.0010457,0.0011707,0.0013396,0.001553,0.0017506,0.0018393,0.0019572,0.0020296,0.0020529,0.0020725,0.0020683,0.0020628,0.0020572,0.0020324,0.0019781,0.0019261,0.0018835,0.0018336,0.0017799,0.0017361,0.0016808,0.0016289,0.0015775,0.0015158,0.0014703,0.0014273,0.001397,0.0013595,0.0013116,0.00128,0.0012363,0.0011928,0.0011652,0.0011359,0.0011237,0.0010917,0.0010851,0.0010611,0.0010417,0.0010136,0.0009712,0.00092503,0.00087814,0.00083212,0.00080426,0.00076606,0.00072085,0.00068722,0.0006422,0.00060751,0.0005694,0.00052792,0.00045553,0.00043407,0.00037731,0.00037509,0.00035066,0.00033882,0.00032317,0.00029819,0.00025237,0.00022737,0.00019913,0.00017631,0.00019719,0.00018501,0.00018618,0.00018131,0.00018054,0.00027897,0.00013563,0.00010953,9.90E-05,9.11E-05,8.36E-05,8.38E-05,8.88E-05
27cm,0.00067956,0.00071167,0.00074037,0.00079257,0.00085614,0.00095599,0.0010496,0.0011609,0.0012815,0.001433,0.0016196,0.0017738,0.0018478,0.0019255,0.0019659,0.0019743,0.0019612,0.0019403,0.001915,0.0018789,0.00183,0.0017713,0.0017261,0.0016625,0.0015985,0.0015441,0.0014795,0.0014488,0.0013741,0.0013437,0.0012942,0.0012525,0.001198,0.0011551,0.0011261,0.0010838,0.0010469,0.0010075,0.00097696,0.00094554,0.00092374,0.00090848,0.0008777,0.00087018,0.00085199,0.00084148,0.00081328,0.00077334,0.00074865,0.0006999,0.00065968,0.0006346,0.00060034,0.00056846,0.00054806,0.0005132,0.00047927,0.00044493,0.00041445,0.00036009,0.00033993,0.00030713,0.00029578,0.000283,0.00027225,0.00025667,0.00023631,0.00020262,0.00018355,0.0001632,0.00014565,0.00016094,0.00015227,0.00015176,0.00014716,0.00014846,0.00022058,0.00011472,9.08E-05,8.43E-05,8.09E-05,7.44E-05,7.37E-05,8.13E-05
28cm,0.00075858,0.0007974,0.00085158,0.00090734,0.00099073,0.0010924,0.0011884,0.0012939,0.0013959,0.0015278,0.0016734,0.0017821,0.0018113,0.0018583,0.0018423,0.0018249,0.0017909,0.0017299,0.001682,0.0016329,0.0015719,0.0015067,0.0014406,0.0013859,0.0013231,0.0012523,0.0012096,0.0011542,0.0011046,0.0010584,0.0010085,0.00096844,0.00093191,0.00089208,0.00085583,0.00081767,0.00080319,0.00076714,0.00074716,0.00071534,0.00068838,0.00068294,0.00066111,0.00065281,0.00064635,0.000621,0.0006026,0.00057957,0.00055371,0.00052114,0.00049366,0.00047164,0.00044645,0.00042755,0.00040837,0.0003772,0.00036173,0.00032752,0.00030509,0.00027252,0.00025536,0.00022822,0.00021971,0.00020918,0.00020015,0.0001906,0.0001748,0.00015568,0.00014225,0.00012323,0.00011117,0.00011992,0.00011535,0.00011871,0.00011287,0.00011523,0.00017145,8.82E-05,7.45E-05,6.89E-05,6.71E-05,6.31E-05,6.10E-05,6.64E-05
29cm,0.00094557,0.0010015,0.0010487,0.0011261,0.0012078,0.0013039,0.0014108,0.0014831,0.0015572,0.0016213,0.0016918,0.0017175,0.0017144,0.0016849,0.0016285,0.0015871,0.0015262,0.0014507,0.0013692,0.0013218,0.0012386,0.0011744,0.0011061,0.0010432,0.00098964,0.00093225,0.00088515,0.00084031,0.0007903,0.00076044,0.00072576,0.00068818,0.00064997,0.00062371,0.00060028,0.00056574,0.00054449,0.0005218,0.00050668,0.00047861,0.00046751,0.00045912,0.0004482,0.00043585,0.00043551,0.0004207,0.00039953,0.00038276,0.00036446,0.00034392,0.00032447,0.00031313,0.00029717,0.00028506,0.00027117,0.00025389,0.00023708,0.00022259,0.00020325,0.00018276,0.00016821,0.00015126,0.00015083,0.00014374,0.00013742,0.00013209,0.00012338,0.00010443,9.56E-05,8.57E-05,7.92E-05,8.26E-05,8.07E-05,8.18E-05,8.33E-05,8.15E-05,0.00012068,6.54E-05,5.55E-05,5.41E-05,5.07E-05,4.86E-05,5.17E-05,5.91E-05
